country_code,year,country,managers_employment_share,energy_pc
ZMB,2007,Zambia,0.904,27.7001131121762
ZMB,2008,Zambia,0.933,27.8607544820093
ZMB,2009,Zambia,0.967,27.7599199033011
ZMB,2010,Zambia,1,27.9157230469388
ZMB,2011,Zambia,0.996,28.5502781061688
ZMB,2012,Zambia,1.029,29.0255052755097
ZMB,2013,Zambia,1.038,29.6563398897497
ZWE,1991,Zimbabwe,1.371,42.5679651883851
ZWE,1992,Zimbabwe,1.319,42.9403521248194
ZWE,1993,Zimbabwe,1.304,40.4331723754667
ZWE,1994,Zimbabwe,1.324,39.4601581227445
ZWE,1995,Zimbabwe,1.357,39.4535546092177
ZWE,1996,Zimbabwe,1.373,38.6777176083254
ZWE,1997,Zimbabwe,1.387,37.7458972413326
ZWE,1998,Zimbabwe,1.416,38.0060705117003
ZWE,1999,Zimbabwe,1.369,39.7993665067498
ZWE,2000,Zimbabwe,1.353,37.3412101730588
ZWE,2001,Zimbabwe,1.31,36.8509479640179
ZWE,2002,Zimbabwe,1.245,35.9008377037231
ZWE,2003,Zimbabwe,1.123,34.135546475408
ZWE,2004,Zimbabwe,1.111,33.0807437212801
ZWE,2005,Zimbabwe,1.003,34.1698782790646
ZWE,2006,Zimbabwe,0.859,34.4655826843326
ZWE,2007,Zimbabwe,0.857,33.3659862050978
ZWE,2008,Zimbabwe,0.826,30.7442899223615
ZWE,2009,Zimbabwe,0.914,30.7556726237987
ZWE,2010,Zimbabwe,0.99,31.1706803560764
ZWE,2011,Zimbabwe,1.085,32.8907948467867
ZWE,2012,Zimbabwe,1.13,33.8225031273471
ZWE,2013,Zimbabwe,1.109,34.4434250861905
